,molecule_chembl_id,IC50,units,smiles
1052,CHEMBL4111036,1.0,nM,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1
1053,CHEMBL4109996,8.0,nM,Cc1ccc(Cc2cc3c(c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c2)CCC3)cc1
1054,CHEMBL4108220,1.0,nM,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1
1055,CHEMBL4112174,0.49,nM,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCC3)cc1
1056,CHEMBL4114272,0.59,nM,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)CCCC3)cc1
1057,CHEMBL4109112,1.9,nM,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCC3)cc1
1058,CHEMBL4110861,1.4,nM,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1
1059,CHEMBL4108267,1.3,nM,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)CCCC3)cc1
1060,CHEMBL4113334,0.5,nM,COc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1
1061,CHEMBL4107453,0.8,nM,CSc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1
1062,CHEMBL4110562,0.85,nM,CSc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1
1063,CHEMBL4111780,0.49,nM,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1
1064,CHEMBL4111678,1.1,nM,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCO3)cc1
1065,CHEMBL4109832,1.5,nM,OC[C@H]1O[C@@H](c2cc(Cc3cc4ccccc4s3)c(Cl)c3c2OCO3)[C@H](O)[C@@H](O)[C@@H]1O
1066,CHEMBL4115492,1.1,nM,OC[C@H]1O[C@@H](c2cc(Cc3ccc(-c4ccc(F)cc4)s3)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O
1067,CHEMBL4112413,1.4,nM,OC[C@H]1O[C@@H](c2cc(Cc3cc4ccccc4s3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O
1068,CHEMBL4109638,2.2,nM,OC[C@H]1O[C@@H](c2cc(Cc3cc4ccccc4s3)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O
1069,CHEMBL4114498,0.86,nM,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCCC3)cc1
1070,CHEMBL4113882,0.87,nM,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCCC3)cc1
1071,CHEMBL4108078,1.1,nM,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)SCC3)cc1
1072,CHEMBL4110395,0.67,nM,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2CCS3)[C@H](O)[C@@H](O)[C@@H]1O
1073,CHEMBL4114238,1.7,nM,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1
1074,CHEMBL4107988,1.1,nM,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CCC4)cc3)c(Cl)c3c2OCCC3)[C@H](O)[C@@H](O)[C@@H]1O
1075,CHEMBL4111173,1.6,nM,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1
1076,CHEMBL4113914,1.1,nM,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1
1077,CHEMBL4115585,1.6,nM,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1
1078,CHEMBL3891805,0.69,nM,CCOc1ccc(Cc2cc(C3OC(C)C(O)C(O)C3O)ccc2Cl)cc1
1079,CHEMBL4082869,11.9,nM,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O
1080,CHEMBL4099324,22.7,nM,CCCOc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1
1081,CHEMBL4072377,21.7,nM,CCOc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1
1082,CHEMBL4091589,21.3,nM,COc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1
1083,CHEMBL4063790,18.2,nM,Cc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1
1084,CHEMBL1645378,19.8,nM,O=C(CCc1ccccc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O
1085,CHEMBL4082151,9.1,nM,O=C(CCc1ccc(F)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O
1086,CHEMBL45068,18300.0,nM,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
1087,CHEMBL4068024,16400.0,nM,CCCOc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1
1088,CHEMBL4074544,16700.0,nM,CCOc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1
1089,CHEMBL4101262,18700.0,nM,COc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1
1090,CHEMBL4084816,18000.0,nM,Cc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1
1091,CHEMBL503375,14700.0,nM,O=C(CCc1ccccc1)c1c(O)cc(O)cc1O
1092,CHEMBL4092575,15800.0,nM,O=C(CCc1ccc(F)cc1)c1c(O)cc(O)cc1O
1093,CHEMBL4071789,22700.0,nM,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1c(O)cc(O)cc1O
1094,CHEMBL4100313,26200.0,nM,C=CCOc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1
1095,CHEMBL4082294,26000.0,nM,CCOc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1
1096,CHEMBL133588,18200.0,nM,COc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1
1097,CHEMBL2234026,34100.0,nM,Cc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1
1098,CHEMBL129371,33300.0,nM,O=C(/C=C/c1ccccc1)c1c(O)cc(O)cc1O
1099,CHEMBL131703,23500.0,nM,O=C(/C=C/c1ccc(Br)cc1)c1c(O)cc(O)cc1O
1100,CHEMBL334384,51700.0,nM,O=C(/C=C/c1ccc(F)cc1)c1c(O)cc(O)cc1O
1101,CHEMBL4076289,13.9,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](SC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1102,CHEMBL4070322,28.4,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](Sc5ccccn5)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1103,CHEMBL4082283,1.3,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1104,CHEMBL4092561,2.5,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OCC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1105,CHEMBL4071777,1.1,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OCC#N)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1106,CHEMBL4070727,1.0,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OC(F)F)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1107,CHEMBL4097849,4.4,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OC5CC5)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1108,CHEMBL4062100,31.0,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OCCO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1109,CHEMBL4090131,5.0,nM,CCOc1ccc(Cc2cccc([C@]34OC[C@](OC)(O3)[C@@H](O)[C@H](O)[C@H]4O)c2)cc1
1110,CHEMBL4065901,5.9,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F
1111,CHEMBL4093508,22.3,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OCC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F
1112,CHEMBL4091576,6.8,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](OC(C)C)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F
1113,CHEMBL4063778,5.9,nM,CO[C@@]12CO[C@@](c3ccc(Cl)c(Cc4ccc(O[C@H]5CCOC5)cc4)c3)(O1)[C@H](O)[C@@H](O)[C@@H]2O
1114,CHEMBL4083794,10.8,nM,CO[C@@]12CO[C@@](c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)(O1)[C@H](O)[C@@H](O)[C@@H]2O
1115,CHEMBL4101799,5.9,nM,O[C@@H]1[C@@H](O)[C@@]2(c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)OC[C@](OC(F)F)(O2)[C@H]1O
1116,CHEMBL4073410,3.4,nM,O[C@@H]1[C@@H](O)[C@@]2(c3ccc(Cl)c(Cc4ccc(O[C@H]5CCOC5)cc4)c3)OC[C@](OC(F)F)(O2)[C@H]1O
1117,CHEMBL1770248,2.4,nM,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
1118,CHEMBL3039507,1.5,nM,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
1119,CHEMBL4127858,12.17,nM,CCOc1ccc(Cc2ccc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1
1120,CHEMBL4128089,1.03,nM,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1
1121,CHEMBL4130121,1.08,nM,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1
1122,CHEMBL4126863,0.63,nM,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1
1123,CHEMBL4128909,0.81,nM,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1
1124,CHEMBL4228659,1.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1125,CHEMBL4225382,1.0,nM,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)CC4)c(Cl)cc2O)[C@H](O)[C@@H](O)[C@@H]1O
1126,CHEMBL4229132,1.0,nM,COc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1127,CHEMBL4225114,2.0,nM,CCc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1128,CHEMBL4228878,6.0,nM,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)CC4)c(C3CC3)cc2O)[C@H](O)[C@@H](O)[C@@H]1O
1129,CHEMBL4228716,1.0,nM,COc1cc(C)c(Cc2ccc3c(c2)CC3)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1130,CHEMBL4225110,1.0,nM,COc1cc(Cl)c(Cc2ccc3c(c2)CC3)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1131,CHEMBL4227727,1.0,nM,COc1cc(OC)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1132,CHEMBL4228359,1.0,nM,CCc1cc(OC)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1133,CHEMBL4225583,1.0,nM,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1134,CHEMBL4228147,1.0,nM,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)CC4)c2)[C@H](O)[C@@H](O)[C@@H]1O
1135,CHEMBL4229206,3.0,nM,COc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1136,CHEMBL4225422,3.0,nM,CCc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1137,CHEMBL4225871,5.0,nM,OC[C@H]1O[C@@H](c2ccc(C3CC3)c(Cc3ccc4c(c3)CC4)c2)[C@H](O)[C@@H](O)[C@@H]1O
1138,CHEMBL4229242,3.0,nM,Cc1cc(F)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1139,CHEMBL4229187,3.0,nM,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)CC4)c(Cl)cc2F)[C@H](O)[C@@H](O)[C@@H]1O
1140,CHEMBL4225440,10.0,nM,COc1cc(F)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2
1141,CHEMBL4248660,183.9,nM,O=[N+]([O-])OCCCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
1142,CHEMBL4238635,125.7,nM,O=[N+]([O-])OCCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
1143,CHEMBL4238200,246.3,nM,O=[N+]([O-])OCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
1144,CHEMBL4281478,2.0,nM,CCOc1ccc(Cc2ccc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2Cl)cc1
1145,CHEMBL4291795,3.0,nM,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c3c(c2O)CCO3)[C@H](O)[C@@H](O)[C@@H]1F
1146,CHEMBL4279519,9.0,nM,COc1c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc(Cc2ccc3c(c2)OCCO3)c2c1CCO2
1147,CHEMBL4289884,8.3,nM,COc1c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc(Cc2ccc3c(c2)SCCO3)c2c1CCO2
1148,CHEMBL4293989,7.5,nM,COc1c(Cc2ccc3c(c2)OCCO3)cc([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)c2c1CCO2
1149,CHEMBL4282708,62.3,nM,COc1c(Cc2ccc3c(c2)SCCO3)cc([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)c2c1CCO2
1150,CHEMBL4294285,2.6,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc1Cc1cc2c(s1)CCN(C#N)C2
1151,CHEMBL4286399,5.3,nM,COc1cc(C)c(Cc2cc3c(s2)CCN(C#N)C3)cc1[C@@H]1O[C@H](CO)[C@@H](F)[C@H](O)[C@H]1O
1152,CHEMBL4285800,36.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc1Cc1cc2c(s1)CCN(C(=O)c1nccs1)C2
1153,CHEMBL4285963,23.2,nM,COc1cc(C)c(Cc2cc3c(s2)CCN(C(=O)c2nccs2)C3)cc1[C@@H]1O[C@H](CO)[C@@H](F)[C@H](O)[C@H]1O
1154,CHEMBL4279564,13.6,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc1Cc1cc2c(s1)CCN(C(=O)N1CCCC1)C2
1155,CHEMBL4287888,36.0,nM,CCOC(=O)N1CCc2sc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](F)[C@H](O)[C@H]4O)c(O)cc3C)cc2C1
1156,CHEMBL4287309,7.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCNC(=O)NC(CO)(CO)CO)cc1
1157,CHEMBL4286329,4.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCNC(=O)NC(C)(C)CO)cc1
1158,CHEMBL4281880,7.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCCNC(=O)NC(CO)(CO)CO)cc1
1159,CHEMBL4289746,5.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCCNC(=O)NC(C)(C)CO)cc1
1160,CHEMBL4290161,5.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCCNC(=O)N2CCN(C)CC2)cc1
1161,CHEMBL4279495,7.0,nM,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(C)(C)C(N)=O)cc1
1162,CHEMBL4290434,4.0,nM,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(C)(C)C(N)=O)cc1
1163,CHEMBL4282565,9.0,nM,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(CO)(CO)CO)cc1
1164,CHEMBL4291937,5.0,nM,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(C)(CO)CO)cc1
1165,CHEMBL4284073,2.0,nM,CCc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2C)cc1
1166,CHEMBL4288518,2.0,nM,Cc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2C)cc1
1167,CHEMBL4280615,3.0,nM,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(OC(C)C)cc1
1168,CHEMBL4290854,3.0,nM,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2C)cc1
1169,CHEMBL4450704,10.0,nM,Cc1cc(C)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1
1170,CHEMBL4439652,17.0,nM,Cc1cc(C)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1F
1171,CHEMBL4471283,84.0,nM,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C)cc1C
1172,CHEMBL4460379,2126.0,nM,Cc1cc(C)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1C(C)C
1173,CHEMBL4447643,798.0,nM,COc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C)cc1C
1174,CHEMBL4460788,19.0,nM,CC(C)c1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1
1175,CHEMBL4551742,34.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1176,CHEMBL4437509,69.0,nM,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C
1177,CHEMBL4591916,354.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1178,CHEMBL4554040,20.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN(C)C)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1179,CHEMBL4591009,17.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N3CCNCC3)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1180,CHEMBL4514344,26.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N3CCN(C)CC3)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1181,CHEMBL4472308,74.0,nM,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN(C)C)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C
1182,CHEMBL4452698,28.0,nM,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N2CCNCC2)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C
1183,CHEMBL4457957,81.0,nM,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N2CCN(C)CC2)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C
1184,CHEMBL4516721,64.0,nM,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCC(C)(C)N)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C
1185,CHEMBL4564494,200.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN3CCNCC3)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1186,CHEMBL4436171,281.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN3CCN(C)CC3)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1187,CHEMBL4439673,322.0,nM,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCC(C)(C)N)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1188,CHEMBL4521016,3.1,nM,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
1189,CHEMBL4565083,4.5,nM,CCc1ccc(Cc2cc3c(cc2C)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1190,CHEMBL4438537,26.2,nM,CCc1ccc(Cc2cc3c(cc2F)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1191,CHEMBL4460389,24.0,nM,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4cc5ccccc5s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O
1192,CHEMBL4457080,42.3,nM,CCCOCCc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1193,CHEMBL4551492,67.5,nM,CCOCCc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1194,CHEMBL4442564,69.4,nM,COCCc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1195,CHEMBL4446959,42.4,nM,COC(=O)Cc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1196,CHEMBL4472047,51.5,nM,COC(=O)c1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1197,CHEMBL4561004,47.2,nM,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4ccc(CO)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O
1198,CHEMBL4539027,51.3,nM,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4ccc(C=O)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O
1199,CHEMBL4543885,15.9,nM,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4ccc(Cl)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O
1200,CHEMBL4451894,8.5,nM,Cc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1
1201,CHEMBL4565314,8.8,nM,CCOc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1
